Altitude_km,Diameter_m,Delta_h_km,ShellVol_km3,Human_made,Total,N_human_bin,N_total_bin
437.5,0.06625,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06625,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06625,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06625,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06625,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06625,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06625,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06625,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06625,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06625,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06625,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06625,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06625,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06625,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06625,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06625,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06625,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06625,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06625,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06625,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06625,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06625,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06625,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06625,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06625,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06625,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06625,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06625,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06625,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06625,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06625,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06715,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06715,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06715,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06715,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06715,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06715,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06715,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06715,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06715,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06715,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06715,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06715,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06715,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06715,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06715,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06715,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06715,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06715,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06715,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06715,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06715,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06715,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06715,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06715,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06715,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06715,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06715,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06715,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06715,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06715,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06715,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06715,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06715,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06715,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06715,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06715,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06805,25.0,14033250700.71544,3.019e-12,3.019e-12,0.04236638386545991,0.04236638386545991
337.5,0.06805,25.0,14138431222.757627,1.199e-11,1.199e-11,0.16951979036086395,0.16951979036086395
362.5,0.06805,25.0,14244004443.881514,1.622e-11,1.622e-11,0.23103775207975816,0.23103775207975816
387.5,0.06805,25.0,14349970364.087097,1.191e-11,1.191e-11,0.17090814703627732,0.17090814703627732
412.5,0.06805,25.0,14456328983.374378,2.331e-11,2.331e-11,0.33697702860245676,0.33697702860245676
437.5,0.06805,25.0,14563080301.74336,6.837e-11,6.837e-11,0.9956778002301936,0.9956778002301936
462.5,0.06805,25.0,14670224319.19404,9.778e-11,9.778e-11,1.4344545339307933,1.4344545339307933
487.5,0.06805,25.0,14777761035.726418,1.352e-10,1.352e-10,1.9979532920302119,1.9979532920302119
512.5,0.06805,25.0,14885690451.340496,2.097e-10,2.097e-10,3.1215292876461023,3.1215292876461023
537.5,0.06805,25.0,14994012566.036272,2.555e-10,2.555e-10,3.8309702106222674,3.8309702106222674
562.5,0.06805,25.0,15102727379.813747,2.644e-10,2.644e-10,3.9931611192227545,3.9931611192227545
587.5,0.06805,25.0,15211834892.67292,2.626e-10,2.626e-10,3.994627842815909,3.994627842815909
612.5,0.06805,25.0,15321335104.613792,3.795e-10,3.795e-10,5.814446672200934,5.814446672200934
637.5,0.06805,25.0,15431228015.636364,3.746e-10,3.746e-10,5.780538014657382,5.780538014657382
662.5,0.06805,25.0,15541513625.740633,5.082e-10,5.082e-10,7.898197224601389,7.898197224601389
687.5,0.06805,25.0,15652191934.926601,3.779e-10,3.779e-10,5.914963332208763,5.914963332208763
712.5,0.06805,25.0,15763262943.19427,8.258e-10,8.258e-10,13.017302538489828,13.017302538489828
737.5,0.06805,25.0,15874726650.543634,1.325e-09,1.325e-09,21.034012811970317,21.034012811970317
762.5,0.06805,25.0,15986583056.974699,1.48e-09,1.48e-09,23.660142924322557,23.660142924322557
787.5,0.06805,25.0,16098832162.487463,1.352e-09,1.352e-09,21.76562108368305,21.76562108368305
812.5,0.06805,25.0,16211473967.081924,1.597e-09,1.597e-09,25.889723925429834,25.889723925429834
837.5,0.06805,25.0,16324508470.758085,1.745e-09,1.745e-09,28.48626728147286,28.48626728147286
862.5,0.06805,25.0,16437935673.515945,1.141e-09,1.141e-09,18.755684603481694,18.755684603481694
887.5,0.06805,25.0,16551755575.355503,8.418e-10,8.418e-10,13.933267843334264,13.933267843334264
912.5,0.06805,25.0,16665968176.27676,6.037e-10,6.037e-10,10.06124498801828,10.06124498801828
937.5,0.06805,25.0,16780573476.279715,6.246e-10,6.246e-10,10.48114619328431,10.48114619328431
962.5,0.06805,25.0,16895571475.36437,5.004e-10,5.004e-10,8.454543966272333,8.454543966272333
987.5,0.06805,25.0,17010962173.530724,5.035e-10,5.035e-10,8.565019454372718,8.565019454372718
1012.5,0.06805,25.0,17126745570.778774,4.145e-10,4.145e-10,7.099036039087802,7.099036039087802
1037.5,0.06805,25.0,17242921667.108524,3.679e-10,3.679e-10,6.343670881329226,6.343670881329226
1062.5,0.06805,25.0,17359490462.519974,3.099e-10,3.099e-10,5.3797060943349395,5.3797060943349395
1087.5,0.06805,25.0,17476451957.013123,3.384e-10,3.384e-10,5.9140313422532405,5.9140313422532405
1112.5,0.06805,25.0,17593806150.58797,2.553e-10,2.553e-10,4.4916987102451085,4.4916987102451085
1137.5,0.06805,25.0,17711553043.244514,2.142e-10,2.142e-10,3.793814661862975,3.793814661862975
1162.5,0.06805,25.0,17829692634.982758,1.743e-10,1.743e-10,3.107715426277495,3.107715426277495
1187.5,0.06805,25.0,17948224925.8027,1.512e-10,1.512e-10,2.7137716087813684,2.7137716087813684
312.5,0.06895,25.0,14033250700.71544,5.541e-12,5.541e-12,0.07775824213266426,0.07775824213266426
337.5,0.06895,25.0,14138431222.757627,1.227e-11,1.227e-11,0.1734785511032361,0.1734785511032361
362.5,0.06895,25.0,14244004443.881514,1.898e-11,1.898e-11,0.2703512043448711,0.2703512043448711
387.5,0.06895,25.0,14349970364.087097,1.376e-11,1.376e-11,0.19745559220983844,0.19745559220983844
412.5,0.06895,25.0,14456328983.374378,3.48e-11,3.48e-11,0.5030802486214283,0.5030802486214283
437.5,0.06895,25.0,14563080301.74336,5.597e-11,5.597e-11,0.8150956044885759,0.8150956044885759
462.5,0.06895,25.0,14670224319.19404,8.027e-11,8.027e-11,1.1775789061017057,1.1775789061017057
487.5,0.06895,25.0,14777761035.726418,1.236e-10,1.236e-10,1.8265312640157851,1.8265312640157851
512.5,0.06895,25.0,14885690451.340496,2.009e-10,2.009e-10,2.9905352116743056,2.9905352116743056
537.5,0.06895,25.0,14994012566.036272,2.055e-10,2.055e-10,3.081269582320454,3.081269582320454
562.5,0.06895,25.0,15102727379.813747,2.695e-10,2.695e-10,4.070185028859805,4.070185028859805
587.5,0.06895,25.0,15211834892.67292,2.408e-10,2.408e-10,3.663009842155639,3.663009842155639
612.5,0.06895,25.0,15321335104.613792,3.615e-10,3.615e-10,5.538662640317886,5.538662640317886
637.5,0.06895,25.0,15431228015.636364,3.644e-10,3.644e-10,5.623139488897891,5.623139488897891
662.5,0.06895,25.0,15541513625.740633,4.529e-10,4.529e-10,7.038751521097933,7.038751521097933
687.5,0.06895,25.0,15652191934.926601,3.895e-10,3.895e-10,6.096528758653911,6.096528758653911
712.5,0.06895,25.0,15763262943.19427,7.458e-10,7.458e-10,11.756241503034287,11.756241503034287
737.5,0.06895,25.0,15874726650.543634,1.244e-09,1.244e-09,19.748159953276282,19.748159953276282
762.5,0.06895,25.0,15986583056.974699,1.404e-09,1.404e-09,22.445162611992476,22.445162611992476
787.5,0.06895,25.0,16098832162.487463,1.263e-09,1.263e-09,20.332825021221666,20.332825021221666
812.5,0.06895,25.0,16211473967.081924,1.603e-09,1.603e-09,25.986992769232323,25.986992769232323
837.5,0.06895,25.0,16324508470.758085,1.557e-09,1.557e-09,25.41725968897034,25.41725968897034
862.5,0.06895,25.0,16437935673.515945,1.049e-09,1.049e-09,17.243394521518226,17.243394521518226
887.5,0.06895,25.0,16551755575.355503,7.991e-10,7.991e-10,13.226507880266581,13.226507880266581
912.5,0.06895,25.0,16665968176.27676,6.019e-10,6.019e-10,10.03124624530098,10.03124624530098
937.5,0.06895,25.0,16780573476.279715,5.833e-10,5.833e-10,9.788108508713957,9.788108508713957
962.5,0.06895,25.0,16895571475.36437,4.772e-10,4.772e-10,8.062566708043876,8.062566708043876
987.5,0.06895,25.0,17010962173.530724,4.549e-10,4.549e-10,7.738286692739126,7.738286692739126
1012.5,0.06895,25.0,17126745570.778774,3.74e-10,3.74e-10,6.405402843471261,6.405402843471261
1037.5,0.06895,25.0,17242921667.108524,3.342e-10,3.342e-10,5.762584421147669,5.762584421147669
1062.5,0.06895,25.0,17359490462.519974,2.832e-10,2.832e-10,4.916207698985657,4.916207698985657
1087.5,0.06895,25.0,17476451957.013123,2.862e-10,2.862e-10,5.001760550097155,5.001760550097155
1112.5,0.06895,25.0,17593806150.58797,2.131e-10,2.131e-10,3.7492400906902965,3.7492400906902965
1137.5,0.06895,25.0,17711553043.244514,1.753e-10,1.753e-10,3.1048352484807635,3.1048352484807635
1162.5,0.06895,25.0,17829692634.982758,1.494e-10,1.494e-10,2.663756079666424,2.663756079666424
1187.5,0.06895,25.0,17948224925.8027,1.293e-10,1.293e-10,2.3207054829062894,2.3207054829062894
312.5,0.06985,25.0,14033250700.71544,1.058e-11,1.058e-11,0.14847179241356936,0.14847179241356936
337.5,0.06985,25.0,14138431222.757627,1.283e-11,1.283e-11,0.18139607258798035,0.18139607258798035
362.5,0.06985,25.0,14244004443.881514,2.451e-11,2.451e-11,0.3491205489195359,0.3491205489195359
387.5,0.06985,25.0,14349970364.087097,1.747e-11,1.747e-11,0.2506939822606016,0.2506939822606016
412.5,0.06985,25.0,14456328983.374378,5.779e-11,5.779e-11,0.8354312519492053,0.8354312519492053
437.5,0.06985,25.0,14563080301.74336,3.118e-11,3.118e-11,0.454076843808358,0.454076843808358
462.5,0.06985,25.0,14670224319.19404,4.525e-11,4.525e-11,0.6638276504435303,0.6638276504435303
487.5,0.06985,25.0,14777761035.726418,1.004e-10,1.004e-10,1.4836872079869323,1.4836872079869323
512.5,0.06985,25.0,14885690451.340496,1.833e-10,1.833e-10,2.728547059730713,2.728547059730713
537.5,0.06985,25.0,14994012566.036272,1.056e-10,1.056e-10,1.5833677269734303,1.5833677269734303
562.5,0.06985,25.0,15102727379.813747,2.795e-10,2.795e-10,4.221212302657943,4.221212302657943
587.5,0.06985,25.0,15211834892.67292,1.972e-10,1.972e-10,2.9997738408351,2.9997738408351
612.5,0.06985,25.0,15321335104.613792,3.256e-10,3.256e-10,4.988626710062251,4.988626710062251
637.5,0.06985,25.0,15431228015.636364,3.439e-10,3.439e-10,5.306799314577346,5.306799314577346
662.5,0.06985,25.0,15541513625.740633,3.424e-10,3.424e-10,5.321414265453592,5.321414265453592
687.5,0.06985,25.0,15652191934.926601,4.127e-10,4.127e-10,6.459659611544208,6.459659611544208
712.5,0.06985,25.0,15763262943.19427,5.86e-10,5.86e-10,9.237272084711842,9.237272084711842
737.5,0.06985,25.0,15874726650.543634,1.08e-09,1.08e-09,17.144704782587127,17.144704782587127
762.5,0.06985,25.0,15986583056.974699,1.254e-09,1.254e-09,20.047175153446272,20.047175153446272
787.5,0.06985,25.0,16098832162.487463,1.084e-09,1.084e-09,17.451134064136408,17.451134064136408
812.5,0.06985,25.0,16211473967.081924,1.615e-09,1.615e-09,26.181530456837308,26.181530456837308
837.5,0.06985,25.0,16324508470.758085,1.181e-09,1.181e-09,19.279244503965298,19.279244503965298
862.5,0.06985,25.0,16437935673.515945,8.634e-10,8.634e-10,14.192513660513669,14.192513660513669
887.5,0.06985,25.0,16551755575.355503,7.135e-10,7.135e-10,11.809677603016151,11.809677603016151
912.5,0.06985,25.0,16665968176.27676,5.984e-10,5.984e-10,9.972915356684014,9.972915356684014
937.5,0.06985,25.0,16780573476.279715,5.006e-10,5.006e-10,8.400355082225625,8.400355082225625
962.5,0.06985,25.0,16895571475.36437,4.306e-10,4.306e-10,7.275233077291897,7.275233077291897
987.5,0.06985,25.0,17010962173.530724,3.575e-10,3.575e-10,6.0814189770372336,6.0814189770372336
1012.5,0.06985,25.0,17126745570.778774,2.931e-10,2.931e-10,5.0198491267952585,5.0198491267952585
1037.5,0.06985,25.0,17242921667.108524,2.67e-10,2.67e-10,4.603860085117976,4.603860085117976
1062.5,0.06985,25.0,17359490462.519974,2.298e-10,2.298e-10,3.98921090828709,3.98921090828709
1087.5,0.06985,25.0,17476451957.013123,1.819e-10,1.819e-10,3.1789666109806873,3.1789666109806873
1112.5,0.06985,25.0,17593806150.58797,1.286e-10,1.286e-10,2.262563470965613,2.262563470965613
1137.5,0.06985,25.0,17711553043.244514,9.77e-11,9.77e-11,1.7304187323249889,1.7304187323249889
1162.5,0.06985,25.0,17829692634.982758,9.962e-11,9.962e-11,1.7761939802969824,1.7761939802969824
1187.5,0.06985,25.0,17948224925.8027,8.535e-11,8.535e-11,1.5318809974172602,1.5318809974172602
312.5,0.07075,25.0,14033250700.71544,1.058e-11,1.058e-11,0.14847179241356936,0.14847179241356936
337.5,0.07075,25.0,14138431222.757627,1.283e-11,1.283e-11,0.18139607258798035,0.18139607258798035
362.5,0.07075,25.0,14244004443.881514,2.451e-11,2.451e-11,0.3491205489195359,0.3491205489195359
387.5,0.07075,25.0,14349970364.087097,1.747e-11,1.747e-11,0.2506939822606016,0.2506939822606016
412.5,0.07075,25.0,14456328983.374378,5.779e-11,5.779e-11,0.8354312519492053,0.8354312519492053
437.5,0.07075,25.0,14563080301.74336,3.118e-11,3.118e-11,0.454076843808358,0.454076843808358
462.5,0.07075,25.0,14670224319.19404,4.525e-11,4.525e-11,0.6638276504435303,0.6638276504435303
487.5,0.07075,25.0,14777761035.726418,1.004e-10,1.004e-10,1.4836872079869323,1.4836872079869323
512.5,0.07075,25.0,14885690451.340496,1.833e-10,1.833e-10,2.728547059730713,2.728547059730713
537.5,0.07075,25.0,14994012566.036272,1.056e-10,1.056e-10,1.5833677269734303,1.5833677269734303
562.5,0.07075,25.0,15102727379.813747,2.795e-10,2.795e-10,4.221212302657943,4.221212302657943
587.5,0.07075,25.0,15211834892.67292,1.972e-10,1.972e-10,2.9997738408351,2.9997738408351
612.5,0.07075,25.0,15321335104.613792,3.256e-10,3.256e-10,4.988626710062251,4.988626710062251
637.5,0.07075,25.0,15431228015.636364,3.439e-10,3.439e-10,5.306799314577346,5.306799314577346
662.5,0.07075,25.0,15541513625.740633,3.424e-10,3.424e-10,5.321414265453592,5.321414265453592
687.5,0.07075,25.0,15652191934.926601,4.127e-10,4.127e-10,6.459659611544208,6.459659611544208
712.5,0.07075,25.0,15763262943.19427,5.86e-10,5.86e-10,9.237272084711842,9.237272084711842
737.5,0.07075,25.0,15874726650.543634,1.08e-09,1.08e-09,17.144704782587127,17.144704782587127
762.5,0.07075,25.0,15986583056.974699,1.254e-09,1.254e-09,20.047175153446272,20.047175153446272
787.5,0.07075,25.0,16098832162.487463,1.084e-09,1.084e-09,17.451134064136408,17.451134064136408
812.5,0.07075,25.0,16211473967.081924,1.615e-09,1.615e-09,26.181530456837308,26.181530456837308
837.5,0.07075,25.0,16324508470.758085,1.181e-09,1.181e-09,19.279244503965298,19.279244503965298
862.5,0.07075,25.0,16437935673.515945,8.634e-10,8.634e-10,14.192513660513669,14.192513660513669
887.5,0.07075,25.0,16551755575.355503,7.135e-10,7.135e-10,11.809677603016151,11.809677603016151
912.5,0.07075,25.0,16665968176.27676,5.984e-10,5.984e-10,9.972915356684014,9.972915356684014
937.5,0.07075,25.0,16780573476.279715,5.006e-10,5.006e-10,8.400355082225625,8.400355082225625
962.5,0.07075,25.0,16895571475.36437,4.306e-10,4.306e-10,7.275233077291897,7.275233077291897
987.5,0.07075,25.0,17010962173.530724,3.575e-10,3.575e-10,6.0814189770372336,6.0814189770372336
1012.5,0.07075,25.0,17126745570.778774,2.931e-10,2.931e-10,5.0198491267952585,5.0198491267952585
1037.5,0.07075,25.0,17242921667.108524,2.67e-10,2.67e-10,4.603860085117976,4.603860085117976
1062.5,0.07075,25.0,17359490462.519974,2.298e-10,2.298e-10,3.98921090828709,3.98921090828709
